tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037124000,85941,2194,Low Income,No,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3590,14496033.2646484,16685.9094325059
06037124102,48088,1362,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3591,6987058.81835938,10573.0606834979
06037124103,45598,573,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,3592,3486434.33398438,7921.9754361806
06037124104,41573,1049,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3593,3492293.15917969,7927.11640188863
06037124105,52708,839,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3594,3493092.95019531,7929.038325372
06037124201,63750,1080,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3595,10468066.3349609,13209.6368142491
06037124203,53409,784,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3596,3490837.5546875,7927.09766879943
06037124204,44383,809,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3597,3491071.05273438,7925.26139134894
06037124300,43807,1173,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3598,9590084.12011719,12560.9068024097
06037124400,88125,1690,Low Income,No,No,Yes,District 3,Los Angeles - North Hollywood,SPA 2 - San Fernando,3599,10416361.8681641,13080.2384753725
06037124500,89125,1198,Low Income,No,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3600,8816160.09179688,14044.0644392241
06037124600,63370,1292,Low Income,Yes,No,Yes,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3601,12032142.8320313,14288.9997994526
06037124700,101719,2559,Above Moderate Income,No,No,No,District 3,Los Angeles - Sherman Oaks,SPA 2 - San Fernando,3602,14717341.7070313,17847.4516777836
06037124902,40668,1543,Very Low Income,Yes,Yes,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3603,3655267.71582031,8060.4717813527
06037124903,76780,1546,Low Income,Yes,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3604,3341025.85644531,7810.2031865543
06037125101,73638,2047,Low Income,Yes,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3605,6993775.36914063,10577.5914050799
06037125102,108021,855,Above Moderate Income,No,No,No,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3606,6983782.57910156,10570.9031704511
06037125200,80915,1832,Low Income,No,No,Yes,District 5,Los Angeles - Valley Village,SPA 2 - San Fernando,3607,14025049.8710938,15858.5600024554
06037125310,53769,1893,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3608,11345426.9970703,19246.4454252291
06037125321,49560,1527,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3609,2794430.71386719,6880.71698936741
06037125322,33818,1352,Extremely Low Income,Yes,Yes,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3610,4016692.22070313,8863.49463806994
06037125402,80703,2002,Low Income,No,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3611,7870336.8125,11261.8643960309
06037125403,73654,1330,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3612,1812286.28808594,6036.39269321772
06037125404,65778,1507,Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3613,2465982.47460938,8590.4746247779
06037125501,48647,1601,Very Low Income,Yes,No,Yes,District 5,Los Angeles - North Hollywood,SPA 2 - San Fernando,3614,4997337.82910156,9227.59643860189
06037125502,69397,1929,Low Income,Yes,No,Yes,District 5,Los Angeles - Toluca Lake,SPA 2 - San Fernando,3615,5667867.68945313,9620.83266373187
06037125600,72096,1277,Low Income,Yes,No,Yes,District 5,Los Angeles - Toluca Woods,SPA 2 - San Fernando,3616,10980245.7158203,14762.5143602444
06037127102,50224,1566,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3617,9245400.71386719,12295.9997805193
06037127103,55477,1195,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3618,3094236.27832031,7528.84523775603
06037127104,55927,1377,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Van Nuys,SPA 2 - San Fernando,3619,7664571.4453125,11264.9952461407
06037240401,38536,1591,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,3620,7425477.2421875,11308.9953420299
06037240402,40903,1171,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,3621,6501801.41894531,11122.670313936
06037240500,37157,1726,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Vermont Vista,SPA 6 - South,3622,8737575.60839844,12255.235306812
06037240600,50667,1230,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Green Meadows,SPA 6 - South,3623,7263550.40917969,11288.2065772917
06037240700,44587,1673,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Green Meadows,SPA 6 - South,3624,12880469.2910156,14724.8111504794
06037240800,41768,1132,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3625,7005454.23144531,13445.6999736634
06037240901,52969,597,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3626,3800170.60351563,10910.4369507694
06037240902,39375,814,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3627,7585305.7421875,12509.3891870073
06037241001,47907,1070,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3628,9747047.55664063,18114.1789790986
06037241002,60962,954,Low Income,Yes,No,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3629,7571743.70214844,12800.3049701803
06037241110,57766,802,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3630,5238107.03515625,10529.705389451
06037241120,25490,1302,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3631,7149192.07910156,11601.4160065632
06037241201,50750,905,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Figueroa Park Square,SPA 6 - South,3632,5231320.47460938,10180.3654788726
06037241202,41458,1556,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Figueroa Park Square,SPA 6 - South,3633,12518667.2197266,14029.2928760976
06037241300,50417,736,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Figueroa Park Square,SPA 6 - South,3634,5630605.65917969,9955.38288363973
06037241400,49375,933,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Century Palms/Cove,SPA 6 - South,3635,6166191.25488281,10706.6383884161
06037242000,32857,1124,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3636,6922020.08300781,10404.6997280642
06037242100,21992,755,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3637,4942033.328125,9051.64187238467
06037242201,33750,1006,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3638,4409735.4921875,8470.71411477758
06037242202,25141,723,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3639,4348043.47167969,11300.80035422
06037242300,31875,1318,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3640,6883493.04785156,11108.156579313
06037242600,16662,1381,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3641,5116646.26757813,9151.55685723638
06037242700,41731,1426,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3642,10940401.4726563,14365.0570333067
06037243001,66406,751,Low Income,Yes,No,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3643,3722265.81054688,8165.62894130621
06037243002,56809,571,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3644,4195637.16210938,8644.3600330853
06037243100,27353,1457,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Watts,SPA 6 - South,3645,6304772.77050781,10561.3985211018
06037261102,164219,1487,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,3646,85407661.2470703,51227.1578642058
06037261103,202266,709,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,3647,22597179.5625,25395.6469698771
06037261104,217396,633,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,3648,49580283.8652344,40730.7261494764
06037261200,178750,1580,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverly Crest,SPA 5 - West,3649,82038321.5390625,56064.1652330756
06037262100,250001,1071,Above Moderate Income,No,No,No,District 3,Los Angeles - Bel Air,SPA 5 - West,3650,94268460.6679688,66231.938028962
06037262200,173472,1672,Above Moderate Income,No,No,No,District 3,Los Angeles - Bel Air,SPA 5 - West,3651,92556288.2421875,51023.0312402244
06037262301,231188,809,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3652,140668877.110352,70786.5567885489
06037262302,200781,1324,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3653,33189565.1259766,31673.5882832529
06037262303,250001,1063,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3654,27867591.1435547,27207.2435378339
06037262400,250001,1101,Above Moderate Income,No,No,No,District 3,Los Angeles - Mandeville Canyon,SPA 5 - West,3655,121143587.917969,72274.4100668942
06037262501,246750,1335,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3656,17477545.7109375,19392.9434073468
06037262601,201094,1290,Above Moderate Income,No,No,No,District 3,Los Angeles - Palisades Highlands,SPA 5 - West,3657,39178592.9609375,34168.3597573389
06037262604,187500,2276,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3658,60968352.4335938,50692.9384565978
06037262704,126528,1535,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3659,19521291.0185547,24493.0501348922
06037262706,158625,1343,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3660,23157872.0273438,21210.2058288916
06037262802,182042,1307,Above Moderate Income,No,No,No,District 3,Los Angeles - Pacific Palisades,SPA 5 - West,3661,35627253.8662109,36744.7046863425
06037264000,196250,1257,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3662,20114439.1972656,22839.6036538764
06037264102,107228,1699,Above Moderate Income,No,No,No,District 3,Los Angeles - Brentwood,SPA 5 - West,3663,4343038.61523438,10171.0810124118
06037500402,61505,1239,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3664,14350764.8847656,15350.4193675364
06037500403,83438,1068,Low Income,No,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3665,23460662.5927734,30314.8197220803
06037500404,77028,1277,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3666,12678405.7050781,14823.5573058521
06037500500,62031,834,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3667,7379755.24804688,11311.3436262358
06037500600,65577,1210,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3668,12724259.9824219,14569.5596720699
06037500700,68750,1853,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3669,35241370.2539063,25373.1517699534
06037500800,74688,1343,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3670,20975062.7832031,18941.3789726317
06037500900,49375,1851,Very Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3671,17221472.5019531,17003.4192937523
06037501001,85800,766,Low Income,No,No,Yes,District 4,Unincorporated - West Whittier/Los Nietos,SPA 7 - East,3672,7582501.58984375,11518.7966254192
06037501002,94527,1374,Low Income,No,No,Yes,District 4,Unincorporated - West Whittier/Los Nietos,SPA 7 - East,3673,15811345.8574219,16611.4276714735
06037501200,99107,1384,Above Moderate Income,No,No,No,District 4,City of Whittier,SPA 7 - East,3674,15040516.9951172,17175.306942547
06037501301,77868,1102,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3675,9372790.70996094,15675.6901683699
06037501302,51587,1469,Very Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3676,12331579.0361328,15170.1243241726
06037501400,43656,1251,Very Low Income,Yes,Yes,Yes,District 4,City of Whittier,SPA 7 - East,3677,11501230.6865234,15043.6967345213
06037501501,106713,831,Above Moderate Income,No,No,No,District 4,Unincorporated - Whittier,SPA 7 - East,3678,68589129.5517578,47278.6888848457
06037501503,70208,1818,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3679,8646074.90332031,12364.7804098203
06037501504,37149,1474,Very Low Income,Yes,Yes,Yes,District 4,City of Whittier,SPA 7 - East,3680,8017253.67773438,12470.4719185896
06037501600,80246,2247,Low Income,No,No,Yes,District 4,City of Whittier,SPA 7 - East,3681,111025321.423828,49247.8186356057
06037501700,83438,1286,Low Income,No,No,Yes,District 4,City of Whittier,SPA 7 - East,3682,14999159.8359375,17073.7454842149
06037501802,70329,1216,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3683,8442812.89257813,13909.9228576155
06037501803,41957,1362,Very Low Income,Yes,Yes,Yes,District 4,City of Whittier,SPA 7 - East,3684,6334499.94335938,11114.4707152607
06037501804,48409,718,Very Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3685,5723007.609375,11130.7893453783
06037501900,86103,1240,Low Income,No,No,Yes,District 4,City of Whittier,SPA 7 - East,3686,14987292.5048828,16924.253668694
06037502003,70855,696,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3687,6903407.80859375,10649.5129175397
06037502004,80076,964,Low Income,No,No,Yes,District 4,City of Whittier,SPA 7 - East,3688,14456303.8447266,17517.7108139741
06037502005,66194,1262,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3689,11226423.0996094,16147.7962998551
06037502100,59125,1627,Low Income,Yes,No,Yes,District 4,City of Whittier,SPA 7 - East,3690,20833904.96875,21138.4185139114
06037502200,82188,1881,Low Income,No,No,Yes,District 4,Unincorporated - West Whittier/Los Nietos,SPA 7 - East,3691,18747085.8710938,18222.4310836174
06037502303,62729,2045,Low Income,Yes,No,Yes,District 4,Unincorporated - West Whittier/Los Nietos,SPA 7 - East,3692,25464835.4902344,21621.8663587546
06037502401,54847,1348,Very Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3693,10123449.3173828,13238.4378679453
06037502402,81458,988,Low Income,No,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3694,9789499.46777344,12943.9970537131
06037502500,71250,1134,Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3695,41276040.4091797,28169.6243909024
06037502602,56500,1254,Very Low Income,Yes,No,Yes,District 4,City of Pico Rivera,SPA 7 - East,3696,13680196.6865234,16374.168569252
06037502603,99625,809,Above Moderate Income,No,No,No,District 4,City of Pico Rivera,SPA 7 - East,3697,10626447.2392578,14097.6405166362
06037502604,100918,1135,Above Moderate Income,No,No,No,District 4,City of Pico Rivera,SPA 7 - East,3698,10443184.6914063,16994.4708861701
06037502700,75208,1879,Low Income,Yes,No,Yes,District 4,City of Santa Fe Springs,SPA 7 - East,3699,74263853.9736328,43855.3254049724
06037502801,85859,1695,Low Income,No,No,Yes,District 4,City of Santa Fe Springs,SPA 7 - East,3700,23981384.4306641,19713.5354946544
06037502901,92101,1561,Low Income,No,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3701,13399371.0136719,15020.2636481963
06037503000,76528,1419,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3702,14255367.1201172,15974.3196553959
06037503103,79958,1259,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3703,11546056.8876953,15328.9245010884
06037503104,69643,664,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3704,5939774.96386719,10922.8494543185
06037503105,70568,920,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3705,12024455.6914063,16757.9235424321
06037503106,71098,1175,Low Income,Yes,No,Yes,District 4,Unincorporated - South Whittier,SPA 7 - East,3706,9955305.31542969,14490.2465206232
06037503201,97639,1028,Above Moderate Income,No,No,No,District 4,Unincorporated - South Whittier,SPA 7 - East,3707,14511048.7705078,15123.5328991878
06037702102,96724,3628,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,3708,9506242.05957031,13118.1123519754
06037702201,97642,2062,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,3709,12958863.0917969,15186.0270787104
06037702202,120268,1767,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,3710,10861256.5507813,13823.8667195622
06037702300,101014,2887,Above Moderate Income,No,No,No,District 3,City of Santa Monica,SPA 5 - West,3711,27881109.1914063,21112.1109266737
06037702400,98656,1935,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,3712,21577030.2294922,23594.3142121826
06037702501,126875,2169,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,3713,14580560.0888672,15468.9295669651
06037702502,89926,2137,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,3714,19535183.0292969,25393.4845302052
06037702600,110285,2581,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,3715,23564257.6005859,23632.5621696245
06037702700,122188,1272,Above Moderate Income,No,No,No,District 2,City of Culver City,SPA 5 - West,3716,14571730.8076172,17411.6073192673
06037702801,84207,2068,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,3717,12920974.8662109,14939.8115165031
06037702802,91743,997,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,3718,6280920.61328125,15114.5050203747
06037702803,81184,1122,Low Income,No,No,Yes,District 2,City of Culver City,SPA 5 - West,3719,9086121.84082031,27321.2075420162
06037702900,120437,5617,Above Moderate Income,No,No,No,District 2,Unincorporated - Marina del Rey,SPA 5 - West,3720,40658542.4023438,25781.5667144847
